sk_d_aluno,nome_completo,matricula_dre,sexo,idade,data_nascimento,periodo_ingresso_curso_atual,periodo_ingresso_ufrj,forma_ingresso,modalidade_cota,nota_enem
c8a7226805aaf56a554ef197c47bc2d2b3f9bb3bcd9f1111c741c0eef0fcbdd7,Dra. Laura Fonseca,119059665,Feminino,20.0,02/08/1999,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,662.26
cef92a3b9723bb49788b82af9f016db46adba12fca4c08b341402fc71b47f091,Theo da Paz,119035930,Masculino,20.0,21/02/2000,2020/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,698.14
f7b32049a773784af07fb69c0ea71b72c710c644d2f17eb3b1243cb1a294bce9,Vitor Hugo Novaes,119045014,Masculino,19.0,09/03/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,745.76
b81b82e4f8a62d62f4a9e01e47522a5b693e71d8c8c525913f047edc21027471,Zoe Cassiano,119036662,Feminino,18.0,01/02/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,750.12
9f08232628ed3ea022d0b2cf753b4f15278c24eed47b299b80bba1c5c24ce2c3,Samuel da Mata,119087112,Feminino,19.0,29/05/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,735.38
1b3934e49bf1e0e10446acfe65e532ab0b6f1949680742ff161fa97925d22cca,Camila Abreu,119039935,Masculino,18.0,28/01/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,720.43
6d7d4f85b88167b746b34ba64e71a35b7e8869d499d506fd21dc665aa55bea3b,Cauã Costa,119041133,Masculino,19.0,17/02/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,738.74
76dd4ceb63a1bfd283d385839cfb3c69150aa0d082c218f19008e9806c27e71a,Rhavi Duarte,119028850,Masculino,18.0,02/02/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,739.89
9f34d86715ef73c05399244a5647061914a9754a510ae8c16dfa04e31343d282,Vinicius Aragão,119074305,Masculino,18.0,16/02/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,744.68
3761781fc10022655863f78c6a267368d0784d0110e2916acc934d5b643110ef,Emanuel Melo,119010365,Masculino,19.0,15/09/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,756.39
339d9774f871d0f8bc9d33d865f086f9f42312fef98e5b55c45f6c87ef163ec4,Marcelo Melo,119047061,Masculino,20.0,15/07/1999,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,688.82
6da2f57c0e85bef8c03172c0de56d408985686391e4f8f19536e01b08e7e32bc,Júlia Campos,119005947,Masculino,20.0,26/11/2001,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,671.03
637a8e3e6bb571a9cd4db3d7da3513ea04a56458bca713fdbcd118f08747fecc,Lorenzo Pacheco,119091194,Feminino,25.0,13/09/1996,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,693.29
38fd431d6d6a6d3bf84de4829f8c7fb5a4b58cfb5eab015bab97a46ad65cfcbe,Lunna Lopes,119052202,Masculino,19.0,18/05/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,760.98
5f264e1c35b2214f0cf08df8870affd068d5d943ed72795d027b98c1e195d597,Cecília Porto,119018011,Masculino,19.0,24/10/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,753.08
bbd96d6c5a92b16b1303fb7b3f95f43f0de666bacea1bdbd0fdb75d3bdb7ac54,Apollo da Rosa,119001709,Masculino,19.0,15/03/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,737.17
9e238ffba982ffa73ff731e76eb002f4b19c3fd6c8a25b27df9192b3157a76ee,Nicole Vargas,119049872,Masculino,19.0,16/12/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,713.78
be7800f08c5a49192e159984cf120ede052389a101dea87b3d1aabc85359d588,Dr. Noah Nunes,119048759,Masculino,22.0,04/08/1997,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,681.6
e640607c47abfd87bcc3ec7a9d154427e84a419a7dcd1912ecf85ffcf2d3e793,Maria Isis Barbosa,119058638,Masculino,18.0,17/09/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,708.94
b964364035a79c1cd205f396496baf9e0668256487cc93109d79a247c7ec8ece,Pedro da Conceição,119097039,Masculino,18.0,01/08/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.12
a382f9e70abd60fa098b23b0c5f1efc6fee00fbcff667102051b03fe38b8f3e3,Lívia Mendonça,119089074,Masculino,22.0,30/05/1999,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,638.95
2a90433d7ec877ff1a0acb78468f058eddb1e8c4222a2d9aa79be14937a4d26c,Dr. Calebe da Conceição,119095537,Masculino,19.0,25/05/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,737.23
7b3cc659ed93f7e5fee42b10de06df6024a66a36ad0443f980377e0c9ce4720b,Theodoro Vieira,119072374,Masculino,19.0,07/12/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,772.36
3b6078af1386ad3a8e1baf321a9166b88d2aa83e6c001e6062bcc8004534c1f9,Emanuel Novaes,119078972,Masculino,18.0,21/10/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,753.22
71aa40d48118c34c3c77aafeb3369c4e64833aec1298ad42972e20ce8e51bc39,Zoe Nunes,119002420,Feminino,19.0,13/04/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,718.96
01a0a98d1726125b39afff348b1d2d437911126d68ce750d76e514c120f0a32b,Arthur Siqueira,119070039,Masculino,20.0,23/12/1999,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,719.7
ec540e9c41cec5cc83f683118a1c5d4fe1d4204bb1a7f31167e85a0463850298,Clarice Rios,119015606,Feminino,20.0,13/02/2001,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,701.46
0f494c7dcb3fba4125c7ff79ab76faca1a159428893d2ab01764e230282a75bd,Júlia Garcia,119084110,Masculino,19.0,14/10/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,739.51
a02687563ad6c0948d8108efa28966e46d4fb7c207ad36589be6adcc459d9f41,Juan Cardoso,119047386,Masculino,17.0,05/02/2002,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,721.03
b9ac0d6d72b12995046b8da94164d380c4866e208ae0c0aed62c2b16ede84a17,Pedro Lucas da Luz,119018810,Masculino,19.0,08/09/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.66
43105ec599b01eba005695913ce02ff188f15133c9955813bef996cf183028df,Sophie Almeida,119031503,Masculino,23.0,26/12/1998,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,637.04
230174969df60a199063b6f62fa76535019e189cd1cf58c88a241606594d6988,Helena Rodrigues,119018259,Masculino,22.0,23/09/1997,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,682.62
a09cc5e08902eb941ff1c9b7bf3593bb3323af2117a3908dcf06caf1024af024,Guilherme da Mata,119072719,Masculino,18.0,25/01/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,752.36
9937a4bd1e4b8bf63121cd4ea1b2d2305ca60ba9cb1803228f5d32387a8e1d23,Maria Luiza Aparecida,119028226,Masculino,54.0,29/05/1965,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,722.95
5f93bb166baf1f396f809cb3d1ef199c5547e1a8f91463ddbc82f6e7cfe67789,Carolina Santos,119087633,Feminino,18.0,03/08/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.04
d8b47c250000d212365c9ec6192a5c52ca7d88c5db46157af72a76def44a364d,Ana Julia Moraes,119002158,Masculino,21.0,10/11/1998,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.02
893c61a600409161dba58522fd5fce801b7ee117c1825f19cbdc6cef247d48b0,Dr. Vinícius Macedo,119067476,Masculino,18.0,15/02/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,683.41
c0110c8ca6b7650a5ea40d8a6e187963794770d02a1ccda2b752c55592375f55,Davi Luiz Leão,119066695,Masculino,18.0,16/06/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,729.68
262266f145b9596c163e72ee981b6ad4a10727c6db59497c6202fdf2074c1a4b,Giovanna Moura,119069928,Masculino,21.0,28/08/2000,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,668.57
c097e8d5fe6d758e889c2ab7e06f7efc5a56572cf5c805419c0f5d1f171c276f,Olivia Silveira,119003806,Masculino,22.0,04/11/1997,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,694.36
461f46541ad32d3ca6eae012ec2a0f640e678a0042934931bb233ed81b0fe628,Bianca Rios,119084240,Masculino,18.0,09/05/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,704.47
b687fc9b96ee51720f10adb0f1a81cae2eb2bf1c357ce4f82946985e736f8f85,Juliana Cavalcanti,119196225,Feminino,22.0,08/09/1997,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,596.05
c0ccd60002fa923c449aae264a3a2f186a250a2e79f23991de411e549f6da724,Davi Lucca Rodrigues,119193353,Feminino,19.0,20/03/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,696.39
9cb6082ff895128fff8142703eacd3484e4670ad17ef595c69ea5a1d98e1a02a,Eduardo Gonçalves,119175502,Masculino,19.0,24/03/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,665.79
aad6100594d1219b9f6663a78d8e125b5ccb529706c4147647975205e953f4cd,Heitor Nascimento,119140781,Feminino,21.0,22/05/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,824.06
aa94895428e0820fc2c07998b5a4b8555b05e3c5fc27c3c37f00540a494b2f97,Carlos Eduardo Silveira,119150501,Masculino,18.0,12/02/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,634.61
c81196b705f0be69c7a193531fab5f71483bccaa8035f704decbf800c879707d,Fernando Pinto,119158852,Masculino,19.0,02/12/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,734.72
5037e48f4fc936cb9cc2bb0849c24375a0d7965864a550bb286927f28aa5ccbd,Maria Fernanda Sampaio,119165444,Masculino,21.0,06/01/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,719.89
6c5129455ea8648cc983c0dc3fa33e46a53eeeca3b1018c6dbc26d0c85118199,Ísis Peixoto,119165253,Masculino,19.0,29/05/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,709.45
c11da9987b588561977cbd1c37c74ea2d988a0b722e759ab854d295f58f69fb9,Matteo Costela,119191998,Masculino,19.0,03/12/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,669.05
8e5714c24e39f34d8bad1f483933036b907d5f9dac21196fb9c20918f879cad3,João Gabriel Câmara,119131621,Masculino,19.0,19/06/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,680.17
864c9c087af315ddb04c461ddcdaf29c9f35f0c85f523af0d0b711d67466ef79,Maria Flor Machado,119112754,Masculino,18.0,03/04/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,686.23
0a22567a503d34bd335bd45a051a87a4e9fcfd0856af709221f72a0aac61fed1,Maria Cecília Cirino,119158189,Masculino,25.0,03/01/1994,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,607.09
010a6e05889851044cf9623ed3ac742efa7e5ef00bbc6af57ed550d72ced44f7,Lorena da Costa,119159302,Masculino,19.0,29/03/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,699.91
648567a1a0f42bab081d63143bbf3145e9d124017a8ca4c7a2f8a078a11807ed,Mariane Souza,119165135,Masculino,19.0,06/10/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,735.95
9c7925e0f1a01cf19d6418230bd39115cbb3729b59c5959d4031b41706b0e157,Pedro Lucas da Cunha,119131605,Masculino,24.0,23/08/1995,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,645.85
46637c6ced41cdbb599d298ecbff59cc924fcc93ef8bbc5abea56f8a019c5fb5,Francisco da Mata,119160842,Masculino,18.0,21/09/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,710.08
3db739a319ef3e32fe9182d571312f9e41fab26e678f0c2b4e2bea803dd21824,Beatriz Gonçalves,119128441,Masculino,19.0,15/11/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,696.43
93b3f21c78ef5935f23ffed1003ab0d0857a7bc5351918a7a08a46e358e57bfd,Nicolas Teixeira,119145930,Masculino,19.0,13/05/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,710.61
ae306a355ee14121089a3117cc54071e48ae01c31d8ca880dc0e2e06f9c3cbfd,Luiz Felipe Sampaio,119111208,Masculino,29.0,15/05/1990,2019/2,2019/2,Refugiado politico,Ampla Concorrência,
28fd1902c602fb5a878cdcb9ef6f8fdfd431c06eac6ef1612ebc40460aee93dd,Brayan Lopes,119167314,Masculino,21.0,02/03/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,601.16
74c8c8523c9af4ddb257d339414b61950444917b67b3eb49ddaa11c02b476053,Cecilia Moura,119102165,Feminino,17.0,09/04/2002,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,636.02
95da9bd3e0c5c336acdf4a348642179a4f8132fb28826449479a9f66c9de9fb2,Ana Júlia Lima,119109072,Masculino,18.0,10/05/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,702.36
ebb64b27d4b64326630e30411961265cfb0b96b2548b9f246980503daa342253,Eloah Vargas,119195040,Masculino,22.0,13/09/1997,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,627.87
1bd15578b5addca069a8c1e81760f988f00e1e97d6d495ce1a6932549f2eba33,Isis Souza,119173841,Masculino,26.0,06/11/1993,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,702.2
7292cfc0548d592c45878d0f91137c47fa418f9bc5915eebfa60cb99d6b83b36,Maria Alice das Neves,119169388,Masculino,20.0,23/09/1999,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,738.14
6f69e3eda1cba0c76f72f382c2adc75f57b4f609f18a8a74b9ae1ae7e7309656,Vitória Mendes,119158960,Masculino,18.0,18/07/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,671.69
441f963cbec45f618d7b159f8d82811af65171f5b059db2b6af8de47bf5c06bb,Yasmin da Mota,119145503,Masculino,19.0,11/01/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,628.41
db6ba9e43def0cb1b72024bd363a8acd67390db682b3a6e5dbb19ddc826e986d,Maria Julia Pereira,119140964,Masculino,18.0,18/03/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial + Deficiencia,588.79
972445ff23d8ab73e63527e4edb4e601d65906498d7992a6c8f612eb2a09ae78,Gabriel Santos,119111255,Masculino,28.0,25/02/1991,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,690.21
e0afa2479c63dc42bff02a1df43d24e20f3d6b73ff9520c7e8e321a81d770686,Arthur Gabriel Câmara,119195798,Feminino,19.0,21/08/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,689.55
ef9e14c1228269325acd21eddbca92dfaecee9b4507e111715eb742a693cbb48,Cauã da Mota,119197023,Masculino,18.0,07/09/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,684.52
21a44b5d6c695a426bd02b95becc2d19d4e5efe4bd5fb9eb2124e9b088aecc80,Milena Azevedo,119155677,Masculino,18.0,27/07/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,734.66
ff8f158104190d8f8ad77eb49f394f8a9f92f85ea87a3554765ffdb7774fdf73,Eloah Vasconcelos,119175518,Masculino,19.0,24/10/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,715.11
5edb571ca48d5cfef2ee3199a3d402130ddac1d7310dd68a93c0c6886687afe4,Beatriz Ferreira,119186257,Masculino,18.0,16/02/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,722.94
8120919bb12eb8bb31d4b71b2a85abe49b919f1b882a4b0f5ab4b1c03a9a7d0d,Kevin Garcia,119113785,Masculino,19.0,21/11/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,734.85
bab93c70103e962c7e8ad4f5fb1fab6d232dda41b5d39e5218deaa732a6b940e,Eduardo Marques,119174863,Masculino,19.0,22/06/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,695.28
85495a0d76a4c807e3db5b9cec272f1d568502df584557f822f2c912bcd2bf1d,Luiz Otávio Silva,119189307,Masculino,23.0,24/07/1996,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,688.1
533f185f0f5e60a1912bccefb5115beace85bd57f32a1d55b96841b352ac8bc1,Luiz Fernando Pacheco,119182073,Masculino,18.0,11/05/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,706.77
80f34f6937e620e53ddded4591b37e853df508e4c89c229307219e066c663488,Theo Carvalho,119166720,Feminino,21.0,03/08/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,720.5
8f06bde46865b97bcfcf52394f9486cb69805375c5595557467455abc931858e,Luiz Gustavo Sousa,119194141,Masculino,19.0,01/06/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,737.66
13f6be87d499d725c773f8fe1a19478095853dbad9b29d4d83ff909fdbbbf938,Nina Rocha,119125120,Masculino,23.0,15/02/1996,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,720.14
ee5da473b14ecd35cfa3c57459f42e1e3d045cae21b100a31888fbd1e097bd26,Maria Luísa Lima,119137645,Masculino,19.0,17/03/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,655.01
dd5d34921e6a012290a462134125b425df5c040adbcb35d04d7ec1fe2b42be77,Srta. Maria Julia Macedo,119141589,Masculino,21.0,01/09/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,743.0
7c91f18a232dc8713787b46e677a56ea1eaeb15cc3e7c38acc2e5a406660ea0a,Bruno Camargo,119102186,Feminino,19.0,25/06/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,711.89
660352fee3aae5b22c7b3bda353f9ec636379080ff4fd7a400ab13a9946b5279,Sr. José Pedro Vasconcelos,119144718,Masculino,20.0,05/11/1999,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,663.92
cc48e6d4d77eebe0487cae7dcf480e6854038401df527a8de10d2e4177634aff,Sra. Maria Vitória Abreu,119126008,Feminino,21.0,03/08/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,715.51
c1553a1441d32b0da5dd8375b10780e656cc636229b8847e0650a9c7d00a0567,Ana Júlia Nogueira,119169938,Feminino,18.0,14/02/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,712.21
60588f8ad0fcc3dc0e5ca4f590ae961b09616a1741485ba910b1ee74e0f6c409,Ana Carolina Lopes,119188777,Feminino,23.0,29/08/1996,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,709.7
1b633d3b1c4767c1436694894a1a157ac89df173a70f45b4e98acad68a0946cc,Antony Souza,119141000,Masculino,18.0,14/03/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar,704.71
e402cd6cf0f85d9b0fa3f62e4de4141456a296aaca00ce4a4e7d527d4795d0af,Sr. Matteo Rocha,119100546,Masculino,20.0,26/02/1999,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,657.27
d89593de1ce5c39626955d830b1d3b726a24360d9cb9f8dfaef3ae1c6a29b540,Otávio Pereira,119110340,Masculino,19.0,19/08/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,630.33
d3334d9141b16d320675f260daabd2d1ee8909aeba484d8ca972094f502e6c8b,Sr. Rodrigo Sousa,119143303,Masculino,19.0,20/12/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,708.62
5b835ef758bf6a65a9f0510ecf2226d41ce0347bdda307e438fcb26596e6e1b0,Srta. Bárbara Cirino,119136156,Masculino,18.0,11/01/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,720.09
64479940056bd01c275ac7f2d79b9932d9d78398b08b82698b10c0887d785852,Vicente Lopes,119179756,Masculino,20.0,16/10/1999,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,668.42
c74c7483a6cb40ff0e819b945e5cc71c6a2324473e050b5250d275ad512c1e92,Dra. Heloisa Abreu,119117462,Masculino,19.0,12/02/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,656.51
d487173476adfd19015e3af5e34af185c8cc824706da22670953df5efab448d5,Laura Nogueira,119121772,Masculino,18.0,25/05/2001,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,673.23
f96e549111b2d2776cb2a84359d48247600ffb2d9db642a05af3994c64a9466e,Enrico Ramos,119196085,Masculino,22.0,12/11/1997,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,705.52
a668fbcdbcc4929db2bf45cd69072275e9443763f9bbf645835bc03432f695ee,Dra. Alícia Guerra,119150045,Masculino,19.0,26/05/2000,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,667.15
e7cb7684c9244738289ec0d762cd3d9b93fb15e83be3d04cd695f57d664f0702,Ágatha Fogaça,119136497,Masculino,21.0,05/05/1998,2019/2,2019/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,668.68
5bda70ec480b3472a4d8790f730bedce1c0070b08c3a6219078aefc99b1f5988,Francisco Rezende,120021870,Feminino,18.0,05/06/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,669.63
3ba6ccf450a850eeffab553462d4546f3564b5964fa4b2fd71655aadce7d0cd0,Thomas Freitas,120019424,Masculino,20.0,17/03/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,602.86
629b12c7b7c50c0c65f5f3a2586918adb2f5b14223e9fb88ce4d55506555965e,Nicole Casa Grande,120048332,Masculino,18.0,27/06/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,748.65
1d8ff8dd88b348520fe2e706b35d3ed2512c22dceff2f14fec3f17a4f0814bbd,Alexia Carvalho,120084173,Masculino,21.0,04/03/1999,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,625.52
6900211d369cd9601e39ab66c0a3af1a94ead3305746c2605d4261b6270ab62b,Diogo Borges,120093522,Masculino,20.0,27/12/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar,724.15
ff8bdc32fbe54c79f035927a16f19254d35bdbbe931400731eb932aaf369de22,Maitê Teixeira,120064756,Masculino,20.0,26/10/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,713.91
f96620519edeea3bdda3666e0d51a0c09833c1e469e7ff346b35a12f4abe60d8,Luigi Montenegro,120032022,Masculino,19.0,21/09/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,719.9
576b643fc850f0ade0b6e6870801d6739508634e9fe528d9a97615f281fa8070,Maria Cecília Abreu,120032114,Masculino,19.0,22/01/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,643.67
6eb045737525bd702ba7b47cddfbb028022e9adfd6c3587418324fdec6e67298,Aurora Pires,120094271,Masculino,20.0,19/07/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,720.12
40865f62ec716f34dc333c655f0f2f2cb0f7515f591f182e53e0a775778c4f0d,Heloísa Gomes,120034631,Feminino,19.0,19/07/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,685.58
d6ab4b358fa2c2e5d2b7d4fc05afe606f582a0fcbda385d93c17620c5b9f29f8,Vinícius Siqueira,120037489,Masculino,21.0,26/07/1999,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial + Deficiencia,524.29
ed22197ac53e5e8523fb1f116131975eeaaf3d17242dfe57c6e2c9aafb675003,Davi Luiz Pinto,120044309,Masculino,19.0,01/03/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,698.98
8c02f0e57782eb34e0b1f2a09a885494a0c8e7a51a4febf8994c4bb45fb2d323,Maria Fernanda da Mata,120079781,Feminino,18.0,20/08/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,680.23
76c4aa8fbba6e82f3b7384779b7c7fa3bcf5e8d8d153f8fc2e57b3bff93fdc7d,Stephany Gonçalves,120016888,Masculino,19.0,30/07/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,733.7
fc416c99cca323c5605e539184abba54f991c7605703a57856b8767f003d11c4,Srta. Catarina Nogueira,120037945,Masculino,19.0,26/11/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,731.29
74d4e161931587355d4d1b6055e2c06671e7121d6e4808ed13b57f9658d8e5a7,Maria Alice Jesus,120065935,Masculino,20.0,24/02/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,682.02
e9936e3d71530481fd5d6f6de6e7d7584afa18170fc3c86fc1d3b533485e36c2,Guilherme Machado,120096149,Feminino,20.0,20/08/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,718.25
dd29d1a6c106efe01b173a85bb90482421d88da74c095d5ff319122b1d9f285a,Sra. Evelyn Azevedo,120096517,Feminino,19.0,21/03/2001,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,720.08
57dd98295a5f6fc5e15f6e9041a4a383ef9f9d95743956c6b3fd0f9ff153d846,Brayan da Rosa,120050901,Masculino,18.0,26/04/2002,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,688.15
bdb131db46c50437c374002b42d9f7e0777de66890132fa8fef60296fd35385f,Dra. Zoe Costela,120062750,Masculino,20.0,13/06/2000,2020/1,2020/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,692.75
