sk_d_aluno,nome_completo,matricula_dre,sexo,data_nascimento,periodo_ingresso_curso_atual,periodo_ingresso_ufrj,forma_ingresso,modalidade_cota,nota_enem
83d7ce01060ca9e9dc54af6c215800d77b11bad522966f80acd79deddb36f73b,Maria Viana,2293,Masculino,25/02/2000,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,725.86
967ae5f964cddff3dcd43c279dab57d1494975527977cac3b05bbcb652605215,Sr. Henry Gabriel Silveira,2294,Masculino,13/09/1994,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Deficiencia,491.76
7995b28bf42b6cf6c67af041648be9bc73caf04ee04ee84da67bf1f00071a1db,Srta. Sophia Jesus,2295,Masculino,28/08/1998,2021/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,629.39
0b8d7cb09e683475be618ed9e161e13ed691d56361daa16e8be49f66052b126a,Cecilia Sá,2296,Masculino,26/04/2000,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,674.85
f72ec490c51635ddbfad2ed7abf59464770324607a753f6c1ca071a4313a2912,Nicolas Pastor,2297,Masculino,11/10/1999,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,758.23
e8dedb66d09f7dc99e0b23aaa87f267823e17bdf3cc2ad30533e3a38340e0f8b,Arthur Siqueira,2298,Masculino,04/09/1998,2020/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,630.06
84b564f96061f242d23246f9f66a77ad43178f3bdc168462fedd94803bcaccd3,Sr. Matheus Siqueira,2299,Masculino,04/08/1997,2018/1,2018/1,Transferência Especial Externa,Ampla Concorrência,3179.1
fc5101a7f55d71e234242163fd1bdfaa4fdea7437bf161f7e1cf7c49e57580a2,Dra. Hellena Vargas,2300,Masculino,19/02/1997,2018/1,2018/1,Transferência Especial Externa,Ampla Concorrência,2989.6
a0bd500821a86e562ff1a1ab1d85caca8f3ddd287a0a3267536f9a1b7335cfb3,Júlia da Mota,2301,Masculino,06/06/2000,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,742.51
594686bcfe8a1c52aa5c6ab2feadeac31c7fbc9815ad68487b60d946a12e4765,Ian Nogueira,2302,Masculino,09/08/2000,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,742.06
393a1a94b0e3a733d344c17fae097446b29e9d325f89fae0887021d5fe6c5792,Pietro Machado,2304,Masculino,27/05/1998,2020/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,689.62
9a5a48758da347f33bd37064cfbd05442ef005c85ae0ea4614740d5597316ed3,Lívia Castro,2305,Feminino,16/08/1997,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Deficiencia,622.01
b4c8ac20a87e493a3dd30a6f16094149771660c1ae17fbab1e4adfef86c76091,Rafaela Borges,2306,Masculino,28/07/1999,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,779.9
07aa2015d482734372d4a9a1c07c8290198526b9ce1fd2e2dcff4d05f6792a29,Sra. Anna Liz Sampaio,2307,Masculino,04/11/1999,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,763.77
e7f63be25caefa4d8cff32f04757b158f73c50ae313668a07dc8ee9bec9b43de,Kamilly Abreu,2308,Masculino,18/08/1999,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,734.55
e0b08ad65f5b6f6b75d18c8642a041ca1160609af1b7dfc55ab7f2d293fd8758,Guilherme Sales,2309,Masculino,28/09/2000,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,812.12
21945e7f31fb51b4fccc6947a26b2573b9bc4763ae10b6bd1b59afda8959aab3,Vitor Hugo Carvalho,2310,Masculino,31/07/2000,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,793.55
ed0478973a6c233d4cba8a20af7c6a156599c88e5f6dfdd8ea10cdbf2c8c4cfd,Brayan Pereira,2311,Masculino,04/09/1995,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,748.28
08dd19ebe332aeb67bca30589e54e627232949c7373d3e353f94c21f69a9d9c5,Dr. Bernardo Santos,2312,Masculino,06/09/2000,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,701.27
cb46cf928f8527e2c433c2ce8b0a4a400fad8e136904a54aa2d7bc4d891ed4b1,Raul da Mata,2313,Feminino,20/12/1999,2020/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar,663.71
74bb05d20f937f744cbf930cc6174146b830b9cf0a7ba01d0ba3c11b613adcba,Alícia Casa Grande,2314,Masculino,28/04/1999,2020/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,630.46
04e97796ac4d1ffe851398d3a25afad5f62916ef5ac22f6f10e83192dc15e8c3,Stella Nogueira,2315,Feminino,04/03/1998,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,726.79
3343427bd8ac1cfc0f8e51fee0f21ad7db5432ac07ac382768f7668bfd1309c9,Dr. Augusto Porto,2316,Masculino,08/04/2000,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar,770.73
2a3d4a80aa7481df2d65446bdc5b55a5eec9d940aa44b326882fceac780b24d0,Augusto Cassiano,2317,Masculino,08/06/1999,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,712.22
edbf8a7109ded44c55e03f440684289eedf39505da2be57d550acb7a8858220f,Sarah Novaes,2318,Masculino,05/11/1999,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,684.39
4f272e2b15404e979f630759d70350ab2b5f66d9d7390373cf57814666c4f5b1,Srta. Lunna Novais,2319,Masculino,28/09/1998,2020/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar,692.57
bc3f8c15936c27ffae4c58506586013fb3375e486258cd0997ffd5f82f1de8b2,Dr. Rhavi Barbosa,2320,Masculino,02/08/2000,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,786.24
f5334f59cc820a5c99fd2a5b5527884c821c19f1daa7c825368603aba61d6178,Enzo Farias,2321,Masculino,01/12/2000,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,772.88
63c5cd559eaf56798fe5361fcff2c40386f79d8f13548d9ef28b1dc3eafb0ecf,Yuri Souza,2322,Masculino,01/12/1999,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,816.57
61503690505f84b144e6ac89124540a3eb8d22e77db76500984cfc50a1d8776e,Antônio da Costa,2323,Masculino,25/08/1997,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,776.23
8b01315e403fc6491b9913a552cf8ff5ee954c14ad3207898db1ccf318cd9ba3,Nathan Barros,2324,Feminino,02/01/1999,2020/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,706.5
675fa5692e307231f466088b86e84624c4e4a52ae49ec1ee320e878121450b2e,Nicole Nogueira,2325,Masculino,02/05/1997,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,672.46
827b209fa167fa5c0302fcb45e4ca3ac2076713ee96b88179a7d9cd4cb1bf834,Joana Moreira,2326,Masculino,30/10/1999,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,756.33
ccc6465cd2ba04eb1080924e50d719d11665844b93b77d31ad61e3419b524f9a,Helena da Cruz,2327,Masculino,31/10/1998,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,768.46
8552b874fd59a64333e862c0a1eda2cf54fa62e3ebb0710c7fb6b82858ede198,Srta. Ana Clara Carvalho,2328,Masculino,19/03/1999,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,688.6
a8a2c6189790c0eb3656580528e9535b0a8869a57b6f8666e54466bffd4f22ce,Heloísa Andrade,2329,Masculino,15/04/1999,2018/1,2018/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,730.24
0aef7080e0ce1621f216a7ba9b4bae62225a59f14210c8191cc75388df4bcf9d,Enzo Mendonça,2330,Masculino,08/09/1997,2020/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar,651.04
85d1fb597319e35e98bcff0a347330b8929fe50b02e88af1b91d89ba087dbd09,Natália Fogaça,2331,Masculino,19/06/1990,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,751.84
ae9123de2fc403666c9f48a6546fffc5257ff69536f7c4d8f8d5d327d6a4e061,Théo Cassiano,2332,Masculino,02/09/1998,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,704.95
124640bf2792a0cdce2c04e13326d67bf013bac6ce546616b04888e7c4e68631,Otto Azevedo,2333,Masculino,04/06/1995,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,717.52
44d39c6e5e7b45bfc2187fb3c89be58c5a3dc6a54d2a0075402c551c14ea1459,Mathias Pacheco,2334,Masculino,28/02/1997,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,731.74
de74413100cf58e0bba86d129818212e044ae3e37e77989469b5ee8f4c4b612b,Luiz Fernando Vargas,2335,Masculino,16/04/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,679.91
100e667d1f4c2509d4c83a29f718c423f492e834ad2b3b4e1d98b5efa918b677,Alexandre Ferreira,2336,Masculino,22/07/2000,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,709.28
ed3c9dc579bb8a9de33c72abb3d5230c3f81dfb332f9e93a2468b9828e718997,Eduardo Almeida,2337,Masculino,21/02/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,745.76
f59f52637e1f7462419d76242c44191e63d2c81e94177c0f54c429a2cf5fb616,Ana Carolina Leão,2338,Masculino,06/08/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,733.55
ab7e67e9480cb9aecd206859cd28e942c5647ad85e6e3e5f1fb20783828ed190,Srta. Nina Ferreira,2339,Masculino,29/12/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar,742.33
f15a3a5d34619f23d79d4124224e69f757a36d8ffb90aa7c17bf085ceb6cd53a,Sr. Cauê Dias,2340,Masculino,18/05/1998,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,672.24
27d73d98c36f3dc0af6a78ae35b7ac66cbb5b379984500104f18f71864c94fd2,Bruno da Luz,2341,Masculino,22/11/1997,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar,723.25
93a2b2c6229835801c3b573276911bbdbee50cd36940a911ca1d6b6d46a7d226,Lara Rios,2342,Feminino,26/08/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,726.64
0d2625cc8c9515a19bd1e6fc5afa3e3922ac5b12c11c42ca2b760fe442261e50,Ana Cecília Castro,2343,Masculino,12/12/1998,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,657.91
3b5aa0daf8ef42ee7df60f25e0eaf68de5d7c8338c26d5c4319695a676f8bf52,Maria Clara Gomes,2344,Masculino,18/10/1996,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,718.33
38083c7ee9121e17401883566a148aa5c2e2d55dc53bc4a94a026517dbff3c6b,João Sampaio,2345,Masculino,17/11/1999,2018/1,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,745.18
597180d3039f1b7b7dde3ebdc56e13c698ef66dc18cf72ed61a4f79c8a904524,Ana Vitória da Luz,2346,Masculino,06/12/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,718.42
954f95d35f507b3ad2f9263fedd7612d76fe099b5c06b440c45da24f8c92786f,Léo Pires,2347,Masculino,28/04/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,727.76
f6e5ff547d5a47ff234d9a5e91f57ee2eed7df94375fdbbec7056fef90fc4c7f,Luigi Marques,2348,Masculino,25/11/1998,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,680.17
c29ee91a4bd5ffbe6e837d2a3cf84262a4e13243e3c9db1c4f96ca6acf1c5eec,Sra. Allana Brito,2349,Masculino,10/01/2000,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,768.94
8c0b66d905f165b50e3b6c9e0e29961c5bd9c3083cde920bf5a74c8e8dc45d59,Ana Beatriz Borges,2350,Masculino,08/02/2001,2020/1,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,662.42
9551dc186746041a33905ed74c560d78983eba5d62685b13439eeaadfb00926d,Liam Barros,2351,Masculino,29/03/1997,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,768.55
e38ce65f50a80a11c40ee09b28343109576efe43dab5faa3a844ba1c6e455852,Yuri Correia,2352,Masculino,11/04/1997,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,754.83
a3d501a5be543bd449aab97756dce5562d7f5a1c03f65eb7a1512cfa42f2ab72,Dr. Matheus Brito,2353,Masculino,10/12/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,740.33
680f612e343a47d47b7cb130ce72420f3679399bdaae57f85fc63b0b01bfce5f,Laís Vargas,2354,Masculino,27/09/1998,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,689.26
017ae987199a49a101758e9e4c69421ea66ad828511e1f76b14c17428f206878,Leonardo da Mata,2355,Masculino,17/10/1998,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,658.66
08eb507fdfc251480425114d641b44c24a07802770ceb8a618f02574d24d6d6a,Asafe Rocha,2356,Feminino,11/04/1998,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial + Deficiencia,391.93
e40aa9d56ec908c9d868bad75e3079f772bbf5778b2264bd1abe2bf488cbddaf,Cecília Cirino,2357,Masculino,21/01/1995,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,740.4
4bbcd97e4d538bc5da6a88208b59caf366322b75dc8e4a2ab66129e3f5ef1d46,Luiza Vasconcelos,2358,Masculino,24/07/1999,2020/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,631.21
ea2c89be738f88dc66d4d88f4448a99df5f2f85bd94158fc29ed46fd481dcf34,Caroline Carvalho,2359,Feminino,16/01/1968,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,756.72
ba977edd7884f62cd595d30dc746605253ac8e5700b135ad515aac7adafa512c,Joaquim Araújo,2360,Feminino,21/09/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,743.71
f5ea2dd1e63e7252ba3c4c4fde679eebabc2c407237eaab933660182ea454cba,Daniela Rios,2361,Masculino,11/01/2000,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,731.82
9bf42f4b66fe462d800a8b659ec866dca7f23597393f9cb25456d41f5458b590,Dom Santos,2362,Masculino,19/05/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,726.55
4da692391701da107842ef406baadd5915b3923ba2a06e156a337dd2d958e93e,Eduarda Costela,2363,Masculino,13/12/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,733.7
9e910c76fe4c3940566637a82eeaa6f4a12bae34a2ed3ff6e465353c52b3c4ff,Erick da Conceição,2364,Feminino,12/02/2001,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,716.78
cfa8624c2d1e3c8c89316808b45ce942770e5ef9cd845dfd74baf4a616aa6d3a,Carlos Eduardo Mendes,2365,Masculino,05/12/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,754.84
d0832287613be2ffed93a1c523735101c21d3b2b457a3d1d93f211544bb0583a,Mirella Monteiro,2366,Masculino,17/04/1998,2020/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,657.61
cb5611d87825a1dd6d0c724d68396193dc9d07a0db6a756d34b18bceea1aa46b,Valentim Moura,2367,Feminino,27/07/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,663.85
50f33355a7ee09448ecd0e3a6c4ff600e0e15f9545be01108dc163b36adf141d,Cecília Vieira,2368,Masculino,08/09/1998,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,720.81
1ee4e10c0c7e1bd5ff9cd70d1f3c03521abf21ea7ee45aa92deab16f87af4dbb,Dr. Davi Miguel Machado,2369,Masculino,15/12/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar,757.48
d0a8a882c042eea09d56cc66ca6e04d988078f17506c0c5182224613390a1ad0,Dr. Benicio Souza,2370,Masculino,25/05/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda,711.0
8833ec27c2d477f05ce8764b47ae89a38c0356f70f3b9b85651d52038d54c1b5,João Guilherme Barbosa,2371,Masculino,02/12/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar,752.99
eb3d9dac46073924cffbc322aeac56e17b3c33c8005b591d3209e26e14af625b,Liam Vieira,2372,Masculino,15/08/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,764.18
aabe8732aabad9a7ec7c885015c3aeed2fcca66b1dc54fb089f01cb9d13c1f72,Ana Julia das Neves,2373,Masculino,30/03/2000,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,728.23
92128c7fc22f3f685e9914450a0bd855e258aafff9351663260b080a4a7c5188,Sr. Otto Garcia,2374,Masculino,28/02/2000,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,761.9
ecf8103662b93ccc41bc42ba074379fedce3688c49093102b9200f0cec473559,Davi Macedo,2375,Feminino,21/09/1994,2020/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Racial,627.64
c181bc1cc850429bb726accb6e910c1355218798b131e267d9d75934f157a85a,Bruna Alves,2376,Masculino,23/06/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,759.33
1a5de96b83081a02b1e821bae8fdf6df379110e930d2cb458ed4cff216d63b86,Pedro Pimenta,2377,Masculino,02/04/1998,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,752.06
a7631504c6cdcec67bd30bb737a5aeee0018cda4c2382f7c142ef87037b26b6e,João Vitor Pires,2378,Masculino,18/04/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,715.9
011ba6714bb62f0bcf6c1936dd54dc1b92673639579e0743443bc0947df19c89,Dr. Henry Carvalho,2379,Masculino,20/07/2000,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,769.5
86af1a4e860588062524f76e3014a080ff3a2b45b9111a7a2125cb7bdb092695,Théo Moura,2380,Masculino,14/02/1999,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,664.9
607f6bfaff663e8ec9dd623e3a16f7fe09bc170d01060230222c81912b98e69d,Nicolas Novais,2381,Masculino,27/03/1988,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar,750.33
9f4ea8281f1dce48a901f166c9624acd333e6a1b9a8b69bfb90f6dc76a28003e,Henry Rodrigues,2382,Masculino,21/08/1995,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,687.96
8f5c5451afb17f9be7d6de2f539748454bbf770ef31498fcb1a8b91175945a34,Srta. Laura Ferreira,2383,Feminino,16/12/2000,2020/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,654.27
02176ff993f4b2809f28d2ee81885182edd67c3eb0ed10ecdcb87cde5aecdd09,Stella Nogueira,2384,Feminino,05/05/2000,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,739.55
23cd823b961b630ed4052bcb4fde5247f69eb59433c00b541abe8bde8d0bdbeb,Heitor Martins,2385,Masculino,04/02/1998,2018/2,2018/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,689.21
63a7db0259ce35e50eb0949e279c420c9fffcff37278e1ae04fea329a7ffeec4,Pietra Rocha,2386,Masculino,06/09/1994,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,698.64
21694999947ce99bd5c90e9bcb2734e23f87f86d0b381f57fe3b0185da57edd3,Letícia Siqueira,2387,Masculino,30/03/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,759.12
858a794b9a1df6e2fa1e6258cafa1f3df7f31ff877c887107e245163fa52fbdc,Esther Garcia,2388,Masculino,07/07/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,748.66
c81b352b270b2e498256b5e24c726a039cd665477a83d71d95633340782782d4,Rebeca Gomes,2389,Masculino,09/09/1998,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,718.5
22492061879a16b906982f2381ad3b4091282f6ed1cbcc7e0fe4ba370af18e98,Renan Melo,2390,Feminino,25/01/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,728.43
2120ea176dd154dd53820460561c825d3b9a70d8d46b7da5605fb455adfcbb1d,Luiz Felipe Moreira,2391,Masculino,24/12/1998,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial + Deficiencia,618.68
4a1b1c59f8ad7500563dc53872fdc3810acedaab12ff2305a0d30124ebb4adfb,Sr. Nicolas Carvalho,2392,Masculino,07/02/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,743.56
fea0c15bfd199fdd642c9df47989df37c089cad27e83aecacedfefe369a93881,Maria Vitória Nogueira,2393,Feminino,19/06/2000,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,713.69
456d12e33d0edb0eec5aee0bd933b654e0ccfb16506adbc588af712ba654dcc3,Amanda da Cunha,2394,Masculino,22/03/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,729.57
b98c5b564cba1a608ce113f172c0f4b86781ee374fcdd9ffc4428d85a55a6160,Bruna Jesus,2395,Masculino,19/09/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,763.46
8b49203c3d36d3f6a4fbed148162c634b262a92a5b6442e27fef3bb62c7526fe,Dr. José Porto,2396,Masculino,08/12/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,713.69
cbbe2e41fff1a2f04968bdaeedff3b78085afca2dc4623870bdc2dff3aac6747,Ana Laura Câmara,2397,Feminino,10/07/1999,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,684.4
02f7cd8e067c019d51c9d30640856b1af5f12ab6331f17072fd348e200c0756a,Letícia Jesus,2398,Masculino,18/05/2000,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,634.83
3b25e0d5df8f8001725cde4476e96f163548426c2ac14f6755e5285cfcd75690,Sra. Eduarda Freitas,2399,Masculino,10/02/2000,2019/1,2019/1,Transferência Especial Externa,Ampla Concorrência,3482.8
8350242b2df439d296a664c7c59b117507d0b3c537fa293304c84d84eb85cc43,Srta. Maria Eduarda Duarte,2400,Masculino,02/04/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,749.69
66ba11c8b57047bc31dcba9dde802fb5f9d55940b0d98e692d4b47f6eead97ad,Evelyn Pastor,2401,Masculino,08/08/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,780.25
4708f9c61a5e58b72774193f69bf37442423a4d2673e1f2cdc3f07f2614aba5d,Letícia Teixeira,2402,Masculino,20/07/1998,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,747.93
da567b5f09f055a646df0e74c6014785930a8d207b22964868153f872b9bf9cf,Pedro Miguel Borges,2403,Masculino,24/02/1994,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,747.98
62c488bbaded8ff5903a5b55b345a49d74385768c7e5601aa5d0b6126dd694b5,Srta. Isabelly Oliveira,2404,Masculino,30/05/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,773.35
cd444afadcc6aede3f2de3f8bb8d4006283b66f22b5d4546ea1f22a9d4e2897c,Helena da Luz,2405,Masculino,24/03/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,725.09
d2b7fb53758ababe5a84cd7f389ce6a63f6e8aedf186076858e48e3e726608eb,Sofia Moura,2406,Masculino,28/05/1996,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,764.31
957b4de48fd8d8a83cc5be1ca9d34338fd748a3b16f96ba286894f220eb67a63,Larissa Macedo,2407,Feminino,02/08/1999,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,662.26
45c7b309a477a1b496fdfe08084fdc6da0c987de0c479176a966b19cdad41d4d,André da Conceição,2408,Masculino,21/02/2000,2020/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,698.14
cb889e05f91275a69d2fb0f7ee4af3b92dae9a0e6ecfcf597bda893a49fb2673,Beatriz Monteiro,2409,Masculino,09/03/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,745.76
d896af65d5b6b01300e22d3778efe9dc777fcde29ff9a6f2dd04242a7b0367ac,Kamilly Cunha,2410,Feminino,01/02/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,750.12
50f72405baf11b0f73f6a3db7152798bf2f958384e806befdf4ee6ddfdd9e198,José Macedo,2411,Feminino,29/05/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,735.38
93e2a45037eb149bd13e633f2cdd848b0caaa04a4f048df7c49de10fb41a3d16,Sra. Emilly Rios,2412,Masculino,28/01/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,720.43
bcf1b6a7a986e20e0ff021f9127b89b84d3ac8b62de745a59cf905afffe36997,Melina Souza,2413,Masculino,17/02/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,738.74
e1fee01ee26d26469e2502548dd4053b2f52dd595d97aabddc98b5dfafff0843,João Vitor Martins,2414,Masculino,02/02/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,739.89
291e5716005fd9d1d21622b8396b34ab075f805dd736c92d8b664c2a6bff7d67,Emilly Pereira,2415,Masculino,16/02/2001,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,744.68
0edcd7f37d75330b1d55b3353fecdd73dcb60796669ba7f1a45c0985874d883f,Dra. Ágatha Montenegro,2416,Masculino,15/09/2000,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,756.39
6b0f184f14930ed2aab00d963792fac1cf7c8439503cb58ac06dde647c456940,Ísis Cassiano,2417,Masculino,15/07/1999,2019/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,688.82
3451d35d093f0572f939572b1d8fa2a20a41cf62f5b5927c1c79c37d98aaaa9b,Theodoro Rodrigues,2418,Masculino,26/11/2001,2021/1,2019/1,SiSU - Sistema de Seleção Unificada,Escolar,671.03
